,cloud_cover,apparent_temperature,temperature,humidity,dew_point,wind_bearing,wind_speed,wind_gust,pressure,uv_index,ozone,precip_intensity,precip_probability,power_generated,clear-night,cloudy,fog,partly-cloudy-day,partly-cloudy-night,rain,wind,8,9,10,11,12,13,14,15,16,17,Clear,Foggy,Humid,Humid and Foggy,Humid and Mostly Cloudy,Humid and Overcast,Humid and Partly Cloudy,Light Rain,Light Rain and Humid,Mostly Cloudy,Overcast,Partly Cloudy,Possible Drizzle and Humid,Possible Light Rain,Possible Light Rain and Humid,Rain,Rain and Humid
205,0.0,37.09,34,0,20.03,115.0,2.32,4.2453,1007.175,7.456018518518517,274.45970738773497,0.00020161290322580648,0.01839980685659115,12.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,0.0,37.87,36,0,18.41,146.0,2.03,4.2453,1007.175,6.377314814814816,274.45970738773497,0.00020161290322580648,0.01839980685659115,10.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,0.0,37.66,36,0,17.99,82.0,0.78,4.2453,1005.93,4.523148148148149,274.45970738773497,0.00020161290322580648,0.01839980685659115,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,0.0,36.99,36,0,17.0,101.0,1.02,4.2453,1005.5,2.6041666666666665,274.45970738773497,0.00020161290322580648,0.01839980685659115,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,0.0,34.29,34,0,16.68,90.0,1.34,4.2453,1005.5,1.0069444444444444,274.45970738773497,0.00020161290322580648,0.01839980685659115,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,0.0,24.53,24,1,21.02,188.7869291338583,2.638889665346689,4.2453,1008.475,0.1925754060324826,274.45970738773497,0.00020161290322580648,0.01839980685659115,0.34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,0.0,24.57,24,1,21.11,188.7869291338583,2.638889665346689,4.2453,1008.475,1.0232018561484921,274.45970738773497,0.00020161290322580648,0.01839980685659115,3.13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,0.0,26.12,26,1,18.93,90.0,0.45,4.2453,1009.03,2.7587006960556844,274.45970738773497,0.00020161290322580648,0.01839980685659115,7.04,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,0.0,33.09,31,1,20.75,140.0,2.24,4.2453,1008.505,4.7308584686774955,274.45970738773497,0.00020161290322580648,0.01839980685659115,10.08,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,0.0,35.43,33,0,20.46,130.0,1.37,4.2453,1008.505,6.529002320185615,274.45970738773497,0.00020161290322580648,0.01839980685659115,12.09,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,0.0,35.59,34,0,18.61,125.0,0.86,4.2453,1007.98,7.535962877030162,274.45970738773497,0.00020161290322580648,0.01839980685659115,13.16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,0.0,36.52,35,0,18.31,120.0,2.24,4.2453,1006.6,7.456018518518517,274.45970738773497,0.00020161290322580648,0.01839980685659115,12.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,0.0,37.04,36,0,18.14,180.0,2.24,4.2453,1006.6,6.377314814814816,274.45970738773497,0.00020161290322580648,0.01839980685659115,10.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,0.15,37.57,36,0,17.87,110.0,0.15,4.2453,1005.22,4.523148148148149,274.45970738773497,0.00020161290322580648,0.01839980685659115,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,0.03,35.18,34,0,17.16,60.0,3.13,4.2453,1004.775,2.6041666666666665,274.45970738773497,0.00020161290322580648,0.01839980685659115,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,0.036000000000000004,34.1,33,0,17.46,40.0,2.68,4.2453,1004.775,1.0069444444444444,274.45970738773497,0.00020161290322580648,0.01839980685659115,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,0.0,25.49,25,1,20.03,188.7869291338583,2.638889665346689,4.2453,1008.085,0.1925754060324826,274.45970738773497,0.00020161290322580648,0.01839980685659115,0.34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,0.0,25.91,25,1,20.83,188.7869291338583,2.638889665346689,4.2453,1008.085,1.0232018561484921,274.45970738773497,0.00020161290322580648,0.01839980685659115,3.13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,0.0,26.06,26,1,19.43,79.0,0.57,4.2453,1009.1,2.7587006960556844,274.45970738773497,0.00020161290322580648,0.01839980685659115,7.04,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,0.0,34.48,31,1,21.7,140.0,2.24,4.2453,1008.885,4.7308584686774955,274.45970738773497,0.00020161290322580648,0.01839980685659115,10.08,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,0.0,35.13,32,0,20.51,116.0,1.83,4.2453,1008.885,6.529002320185615,274.45970738773497,0.00020161290322580648,0.01839980685659115,12.09,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,0.0,35.46,33,0,19.94,116.0,0.81,4.2453,1008.67,7.535962877030162,274.45970738773497,0.00020161290322580648,0.01839980685659115,13.16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,0.0,34.99,34,0,17.96,140.0,2.68,4.2453,1007.32,7.456018518518517,274.45970738773497,0.00020161290322580648,0.01839980685659115,12.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,0.0,35.43,34,0,17.61,102.0,1.95,4.2453,1007.32,6.377314814814816,274.45970738773497,0.00020161290322580648,0.01839980685659115,10.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,0.25,36.44,35,0,18.22,98.0,0.6,4.2453,1005.97,4.523148148148149,274.45970738773497,0.00020161290322580648,0.01839980685659115,8.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
256,0.05,35.96,35,0,17.44,78.0,2.24,4.2453,1005.71,2.6041666666666665,274.45970738773497,0.00020161290322580648,0.01839980685659115,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,0.0,34.41,33,0,18.06,59.0,1.69,4.2453,1005.71,1.0069444444444444,274.45970738773497,0.00020161290322580648,0.01839980685659115,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,0.0,23.31,23,1,19.93,188.7869291338583,2.638889665346689,4.2453,1008.27,0.1925754060324826,274.45970738773497,0.00020161290322580648,0.01839980685659115,0.34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,0.0,24.46,24,1,20.51,280.0,1.34,4.2453,1008.27,1.0232018561484921,274.45970738773497,0.00020161290322580648,0.01839980685659115,3.13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,0.14,25.71,25,1,20.57,35.0,0.46,4.2453,1008.6,2.7587006960556844,274.45970738773497,0.00020161290322580648,0.01839980685659115,7.04,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,0.0,33.02,30,1,21.63,188.7869291338583,2.638889665346689,4.2453,1008.315,4.7308584686774955,274.45970738773497,0.00020161290322580648,0.01839980685659115,10.08,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,0.0,34.57,32,1,21.04,280.0,2.24,4.2453,1008.315,6.529002320185615,274.45970738773497,0.00020161290322580648,0.01839980685659115,12.09,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,0.35,35.13,33,0,19.75,280.0,0.18,4.2453,1008.03,7.535962877030162,274.45970738773497,0.00020161290322580648,0.01839980685659115,13.16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
277,0.0,36.1,33,0,20.45,307.0,2.38,4.2453,1006.525,7.456018518518517,274.45970738773497,0.00020161290322580648,0.01839980685659115,12.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,0.0,35.68,34,0,18.02,320.0,2.69,4.2453,1006.525,6.377314814814816,274.45970738773497,0.00020161290322580648,0.01839980685659115,10.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,0.31,35.96,36,0,16.1,299.0,1.19,4.2453,1005.02,4.523148148148149,274.45970738773497,0.00020161290322580648,0.01839980685659115,8.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
280,0.13199999999999998,34.46,34,0,14.84,299.0,2.85,4.2453,1004.85,2.6041666666666665,274.45970738773497,0.00020161290322580648,0.01839980685659115,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,0.0,34.88,34,0,17.73,310.0,3.13,4.2453,1004.85,1.0069444444444444,274.45970738773497,0.00020161290322580648,0.01839980685659115,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,0.0,23.02,23,1,17.68,188.7869291338583,0.0,4.2453,1006.66,0.1925754060324826,274.45970738773497,0.00020161290322580648,0.01839980685659115,0.34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,0.0,24.29,24,1,18.97,188.7869291338583,2.638889665346689,4.2453,1006.66,1.0232018561484921,274.45970738773497,0.00020161290322580648,0.01839980685659115,3.13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,0.0,24.92,25,1,17.98,285.0,0.76,4.2453,1007.28,2.7587006960556844,274.45970738773497,0.00020161290322580648,0.01839980685659115,7.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,0.0,30.38,29,1,18.22,283.0,1.77,4.2453,1006.655,4.7308584686774955,274.45970738773497,0.00020161290322580648,0.01839980685659115,10.08,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0.0,32.99,32,0,18.78,255.0,2.23,4.2453,1006.655,6.529002320185615,274.45970738773497,0.00020161290322580648,0.01839980685659115,12.09,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,0.0,35.44,34,0,18.86,273.0,0.84,4.2453,1006.03,7.535962877030162,274.45970738773497,0.00020161290322580648,0.01839980685659115,13.16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,0.0,35.61,34,0,18.93,295.0,3.17,4.2453,1004.59,7.456018518518517,274.45970738773497,0.00020161290322580648,0.01839980685659115,12.42,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,0.0,35.82,36,0,15.97,293.0,4.09,4.2453,1004.59,6.377314814814816,274.45970738773497,0.00020161290322580648,0.01839980685659115,10.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,0.0,37.01,36,0,16.86,301.0,1.19,4.2453,1003.15,4.523148148148149,274.45970738773497,0.00020161290322580648,0.01839980685659115,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,0.0,34.59,34,0,16.0,313.0,3.11,4.2453,1002.575,2.6041666666666665,274.45970738773497,0.00020161290322580648,0.01839980685659115,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,0.0,34.88,34,0,17.73,303.0,2.47,4.2453,1002.575,1.0069444444444444,274.45970738773497,0.00020161290322580648,0.01839980685659115,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,0.0,23.17,23,1,18.94,188.7869291338583,2.638889665346689,4.2453,1006.215,0.1925754060324826,274.45970738773497,0.00020161290322580648,0.01839980685659115,0.34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,0.0,24.36,24,1,19.49,188.7869291338583,2.638889665346689,4.2453,1006.215,1.0232018561484921,274.45970738773497,0.00020161290322580648,0.01839980685659115,3.13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,0.0,24.56,25,1,15.92,230.0,0.59,4.2453,1007.02,2.7587006960556844,274.45970738773497,0.00020161290322580648,0.01839980685659115,7.04,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,0.0,32.38,31,1,19.68,188.7869291338583,2.638889665346689,4.2453,1006.605,4.7308584686774955,274.45970738773497,0.00020161290322580648,0.01839980685659115,10.08,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,0.0,34.8,33,0,19.12,296.0,1.99,4.2453,1006.605,6.529002320185615,274.45970738773497,0.00020161290322580648,0.01839980685659115,12.09,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,0.0,34.3,34,0,15.19,281.0,0.48,4.2453,1006.19,7.535962877030162,274.45970738773497,0.00020161290322580648,0.01839980685659115,13.16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,0.0,36.52,36,0,17.23,290.0,2.06,4.2453,1004.795,7.456018518518517,274.45970738773497,0.00020161290322580648,0.01839980685659115,12.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,0.0,36.25,35,0,17.89,321.0,1.94,4.2453,1004.795,6.377314814814816,274.45970738773497,0.00020161290322580648,0.01839980685659115,10.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,0.0,37.22,37,0,12.95,312.0,0.63,4.2453,1003.4,4.523148148148149,274.45970738773497,0.00020161290322580648,0.01839980685659115,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,0.0,35.57,36,0,14.44,329.0,2.59,4.2453,1002.81,2.6041666666666665,274.45970738773497,0.00020161290322580648,0.01839980685659115,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,0.0,34.46,34,0,14.78,320.0,1.6,4.2453,1002.81,1.0069444444444444,274.45970738773497,0.00020161290322580648,0.01839980685659115,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,0.0,22.78,23,1,15.11,188.7869291338583,2.638889665346689,4.2453,1006.34,0.1925754060324826,274.45970738773497,0.00020161290322580648,0.01839980685659115,0.34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,0.0,22.18,22,1,17.18,188.7869291338583,2.638889665346689,4.2453,1006.34,1.0232018561484921,274.45970738773497,0.00020161290322580648,0.01839980685659115,3.13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,0.0,23.99,24,1,16.52,265.0,0.7,4.2453,1007.21,2.7587006960556844,274.45970738773497,0.00020161290322580648,0.01839980685659115,7.04,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,0.0,29.14,29,0,16.97,14.0,0.97,4.2453,1006.825,4.7308584686774955,274.45970738773497,0.00020161290322580648,0.01839980685659115,10.08,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,0.0,32.7,32,0,18.21,316.0,1.41,4.2453,1006.825,6.529002320185615,274.45970738773497,0.00020161290322580648,0.01839980685659115,12.09,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,0.0,34.24,34,0,16.38,359.0,0.34,4.2453,1006.44,7.535962877030162,274.45970738773497,0.00020161290322580648,0.01839980685659115,13.16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,0.0,35.15,34,0,17.11,330.0,2.2,4.2453,1005.005,7.456018518518517,274.45970738773497,0.00020161290322580648,0.01839980685659115,12.42,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,0.0,36.36,36,0,17.0,353.0,1.92,4.2453,1005.005,6.377314814814816,274.45970738773497,0.00020161290322580648,0.01839980685659115,10.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,0.0,37.69,38,0,12.25,297.0,0.27,4.2453,1003.57,4.523148148148149,274.45970738773497,0.00020161290322580648,0.01839980685659115,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,0.0,36.11,36,0,14.67,348.0,2.64,4.2453,1003.32,2.6041666666666665,274.45970738773497,0.00020161290322580648,0.01839980685659115,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,0.0,36.11,36,0,14.09,331.0,2.43,4.2453,1003.32,1.0069444444444444,274.45970738773497,0.00020161290322580648,0.01839980685659115,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,0.0,20.59,21,1,14.74,188.7869291338583,2.638889665346689,4.2453,1006.975,0.1925754060324826,274.45970738773497,0.00020161290322580648,0.01839980685659115,0.34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,0.0,21.98,22,1,15.72,188.7869291338583,2.638889665346689,4.2453,1006.975,1.0232018561484921,274.45970738773497,0.00020161290322580648,0.01839980685659115,3.13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,0.0,23.16,23,1,15.16,310.0,0.91,4.2453,1007.65,2.7587006960556844,274.45970738773497,0.00020161290322580648,0.01839980685659115,7.04,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,0.0,27.86,28,0,15.78,302.0,1.35,4.2453,1007.825,4.7308584686774955,274.45970738773497,0.00020161290322580648,0.01839980685659115,10.08,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,0.0,31.68,32,0,13.36,307.0,1.88,4.2453,1007.825,6.529002320185615,274.45970738773497,0.00020161290322580648,0.01839980685659115,12.09,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,0.0,33.19,33,0,14.41,34.0,0.63,4.2453,1008.0,7.535962877030162,274.45970738773497,0.00020161290322580648,0.01839980685659115,13.16,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,0.0,34.46,34,0,13.78,4.0,1.41,4.2453,1006.5,7.456018518518517,274.45970738773497,0.00020161290322580648,0.01839980685659115,12.42,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,0.0,35.03,35,0,15.27,11.0,1.75,4.2453,1006.5,6.377314814814816,274.45970738773497,0.00020161290322580648,0.01839980685659115,10.78,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,0.0,36.79,37,0,14.12,327.0,0.32,4.2453,1005.0,4.523148148148149,274.45970738773497,0.00020161290322580648,0.01839980685659115,8.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,0.0,34.46,34,0,15.01,341.0,1.69,4.2453,1004.69,2.6041666666666665,274.45970738773497,0.00020161290322580648,0.01839980685659115,4.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,0.0,33.96,34,0,15.98,328.0,1.54,4.2453,1004.69,1.0069444444444444,274.45970738773497,0.00020161290322580648,0.01839980685659115,0.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,0.0,21.11,21,1,14.97,188.7869291338583,2.638889665346689,4.2453,1008.83,0.1925754060324826,274.45970738773497,0.00020161290322580648,0.01839980685659115,0.34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,0.0,20.71,21,1,16.36,270.0,1.34,4.2453,1008.83,1.0232018561484921,274.45970738773497,0.00020161290322580648,0.01839980685659115,3.13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,0.0,22.08,22,1,15.49,268.0,0.98,4.2453,1009.73,2.7587006960556844,274.45970738773497,0.00020161290322580648,0.01839980685659115,7.04,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,0.0,28.58,28,1,16.94,285.0,2.23,4.2453,1009.69,4.7308584686774955,274.45970738773497,0.00020161290322580648,0.01839980685659115,10.08,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,0.0,30.53,30,0,17.23,314.0,2.91,4.2453,1009.69,6.529002320185615,274.45970738773497,0.00020161290322580648,0.01839980685659115,12.09,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,0.0,32.47,32,0,15.64,352.0,0.55,4.2453,1009.65,7.535962877030162,274.45970738773497,0.00020161290322580648,0.01839980685659115,13.16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,0.0,33.07,33,0,14.57,308.0,2.42,4.2453,1008.135,7.456018518518517,274.45970738773497,0.00020161290322580648,0.01839980685659115,12.42,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,0.0,33.92,34,0,15.03,309.0,3.53,4.2453,1008.135,6.377314814814816,274.45970738773497,0.00020161290322580648,0.01839980685659115,10.78,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0.0,36.16,36,0,11.73,320.0,0.94,4.2453,1006.62,4.523148148148149,274.45970738773497,0.00020161290322580648,0.01839980685659115,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,0.0,34.46,34,0,12.66,340.0,3.81,4.2453,1006.34,2.6041666666666665,274.45970738773497,0.00020161290322580648,0.01839980685659115,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,0.0,33.07,33,0,13.38,351.0,2.59,4.2453,1006.34,1.0069444444444444,274.45970738773497,0.00020161290322580648,0.01839980685659115,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,0.0,22.22,22,1,15.08,188.7869291338583,2.638889665346689,4.2453,1010.245,0.1925754060324826,274.45970738773497,0.00020161290322580648,0.01839980685659115,0.34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
